,IT0003497168,FR0000121147,FR0000184798,FR0010411983,FR0000054470,FR0000121964,FR0010386334,FR0011950732,NL0014559478,FR0000051732,FR0013227113,FR0000130809,FR0000051807,FR0010220475,FR0000130395,FR0000044448,FR0013326246,FR0014008VX5,FR0010112524,FR0000131757,FR0013269123,FR0000121121,FR001400J770,FR0010282822,FR0011675362,FR0004056851,FR001400NLM4,FR0010908533,FR001400PVN6,FR0013154002,FR0013176526,FR0012127173,FR0012435121,FR0000035081,FR0010221234,FR0000035164,DE000KGX8881,DE000A0D6554,DE0006062144,DE000A0TGJ55,DE000PSM7770,DE000FTG1111,DE0006766504,DE0005493365,DE000KC01000,DE0005470405,DE000ZAL1111,DE000ENER6Y0,DE000A161408,DE000A0LD6E6,DE0007030009,DE0005664809,DE000LEG1110,DE0007500001,DE0008303504,DE000KSAG888,DE000A2E4K43,DE000A0WMPJ6,DE000WAF3001,DE000WCH8881,DE000A1ML7J1,DE0007664005,DE000PAH0038,DE0006095003,DE0007664039,DE000TUAG505,DE0005140008,DE000A1PHFF7,DE000A0JL9W6,DE0006599905,DE000A0D9PT0,DE0007165607,DE0006969603,DE000BASF111,DE000BAY0017,DE0005313704,DE000HAG0005,DE0006231004,DE0008232125,DE000A0DJ6J9,DE0007231326,DE0005773303,DE0006202005,DE000A161N30,DE0005089031,DE000A288904,DE0007461006,DE000NCA0001,SE0023615638,DE0006305006,DE000A1TNV91,NL0015000DX5,DE000A2NB601,DE000SHA0019,Total
2024-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.59,0.0,0.88,0.57,0.0,0.66,0.87,0.72,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.63,0.46,0.69,0.84,0.48,0.49,0.0,0.0,1.27,0.0,1.47,0.04,0.0,1.26,0.43,0.0,0.59,0.0,0.46,1.11,0.44,0.0,0.0,0.67,0.89,0.43,0.82,0.58,0.79,0.79,1.24,0.49,0.58,0.86,0.6,0.4,0.62,0.46,0.5,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.209999999999994
2024-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.59,0.0,0.88,0.57,0.0,0.66,0.87,0.72,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.63,0.46,0.69,0.84,0.48,0.49,0.0,0.0,1.27,0.0,1.47,0.04,0.0,1.26,0.43,0.0,0.59,0.0,0.46,1.11,0.44,0.0,0.0,0.67,0.89,0.43,0.82,0.58,0.79,0.79,1.24,0.49,0.58,0.86,0.6,0.4,0.62,0.46,0.5,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.209999999999994
2024-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.59,0.0,0.88,0.57,0.0,0.66,0.87,0.72,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.63,0.46,0.69,0.84,0.48,0.49,0.0,0.0,1.27,0.0,1.47,0.04,0.0,1.26,0.43,0.0,0.59,0.0,0.46,1.11,0.44,0.0,0.0,0.67,0.89,0.43,0.82,0.58,0.79,0.79,1.24,0.49,0.58,0.86,0.6,0.4,0.62,0.46,0.5,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.209999999999994
2024-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.6,0.0,0.99,0.57,0.0,0.66,0.87,0.65,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.63,0.46,0.69,0.6,0.48,0.49,0.0,0.0,1.27,0.0,1.47,0.04,0.0,1.36,0.43,0.0,0.59,0.0,0.46,1.02,0.44,0.0,0.0,0.79,0.89,0.43,0.82,0.58,0.79,0.88,1.24,0.49,0.58,0.86,0.6,0.4,0.62,0.46,0.5,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.23999999999999
2024-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.6,0.0,1.0,0.62,0.0,0.66,0.87,0.65,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.56,0.46,0.69,0.6,0.48,0.49,0.0,0.0,1.27,0.0,1.52,0.04,0.0,1.36,0.43,0.0,0.77,0.0,0.46,1.02,0.58,0.0,0.0,0.79,0.99,0.43,0.82,0.58,0.79,0.88,0.62,0.49,0.65,0.86,0.6,0.4,0.62,0.46,0.5,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.97999999999999
2024-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.6,0.0,1.0,0.62,0.0,0.66,0.87,0.65,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.39,0.46,0.69,0.6,0.48,0.49,0.0,0.0,1.27,0.0,1.52,0.04,0.0,1.36,0.43,0.0,0.77,0.0,0.46,0.9,0.6,0.0,0.0,0.79,1.09,0.43,0.7,0.58,0.79,0.88,0.62,0.49,0.79,0.86,0.6,0.4,0.62,0.46,0.5,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.72999999999999
2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.6,0.0,0.9,0.56,0.0,0.66,0.9,0.65,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.39,0.46,0.69,0.6,0.48,0.49,0.0,0.0,1.27,0.0,1.52,0.04,0.0,1.36,0.43,0.0,0.77,0.0,0.46,0.9,0.53,0.0,0.0,0.79,1.13,0.43,0.67,0.58,0.82,0.88,0.62,0.49,0.79,0.86,0.59,0.4,0.62,0.46,0.5,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.099999999999994
2024-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.6,0.0,0.9,0.56,0.0,0.66,0.89,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.39,0.46,0.69,0.51,0.48,0.49,0.0,0.0,1.27,0.0,1.48,0.04,0.0,1.36,0.43,0.0,0.77,0.0,0.46,0.87,0.72,0.0,0.0,0.79,1.13,0.43,0.67,0.58,0.82,0.88,0.62,0.49,0.79,0.86,0.59,0.4,0.62,0.46,0.5,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.479999999999993
2024-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.6,0.0,0.9,0.56,0.0,0.66,0.89,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.39,0.46,0.69,0.51,0.48,0.49,0.0,0.0,1.27,0.0,1.48,0.04,0.0,1.36,0.43,0.0,0.77,0.0,0.46,0.87,0.72,0.0,0.0,0.79,1.13,0.43,0.67,0.58,0.82,0.88,0.62,0.49,0.79,0.86,0.59,0.4,0.62,0.46,0.5,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.479999999999993
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.6,0.47,0.9,0.56,0.0,0.66,0.89,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.39,0.46,0.69,0.51,0.48,0.49,0.0,0.0,1.27,0.0,1.48,0.04,0.0,1.36,0.43,0.0,0.77,0.0,0.46,0.87,0.72,0.0,0.0,0.79,1.13,0.43,0.67,0.58,0.82,0.88,0.62,0.49,0.79,0.86,0.59,0.4,0.62,0.46,0.5,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.949999999999992
2024-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.6,0.47,0.9,0.56,0.0,0.66,0.89,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.39,0.46,0.69,0.51,0.48,0.49,0.0,0.0,1.37,0.0,1.48,0.04,0.0,1.36,0.43,0.0,0.77,0.0,0.46,0.87,0.67,0.0,0.0,0.79,1.07,0.43,0.67,0.58,0.82,0.98,0.58,0.49,0.79,0.86,0.6,0.5,0.62,0.46,0.5,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.21
2024-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.6,0.47,0.81,0.61,0.0,0.66,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.5,0.46,0.71,0.51,0.48,0.49,0.0,0.0,1.41,0.0,1.59,0.67,0.0,1.49,0.43,0.0,0.77,0.0,0.46,0.94,0.32,0.0,0.0,0.79,0.97,0.43,0.71,0.58,0.82,0.98,0.58,0.49,0.79,0.86,0.6,0.61,0.62,0.46,0.5,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.33
2024-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.6,0.58,0.64,0.61,0.0,0.66,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.5,0.46,0.71,0.0,0.48,0.49,0.0,0.0,1.41,0.0,1.59,0.77,0.0,1.49,0.43,0.0,0.77,0.0,0.46,0.94,0.32,0.0,0.0,0.79,0.97,0.43,0.71,0.58,0.82,0.98,0.58,0.49,0.79,0.86,0.6,0.78,0.62,0.46,0.5,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
2024-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.6,0.58,0.64,0.78,0.0,0.7,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.5,0.46,0.71,0.0,0.48,0.49,0.0,0.0,1.56,0.0,1.66,1.05,0.0,1.49,0.43,0.0,0.8,0.0,0.46,0.94,0.32,0.0,0.0,0.79,0.97,0.43,0.71,0.58,0.82,0.98,0.58,0.49,0.79,0.86,0.59,0.91,0.62,0.46,0.5,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.86
2024-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.6,0.58,0.64,0.78,0.0,0.68,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.5,0.46,0.6,0.0,0.48,0.49,0.0,0.0,1.56,0.0,1.66,0.74,0.0,1.49,0.43,0.0,0.77,0.0,0.46,0.85,0.32,0.0,0.0,0.79,0.97,0.43,0.71,0.58,0.82,0.98,0.58,0.5,0.79,0.86,0.59,0.82,0.62,0.46,0.5,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.32
2024-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.6,0.58,0.64,0.78,0.0,0.68,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.5,0.46,0.6,0.0,0.48,0.49,0.0,0.0,1.56,0.0,1.66,0.74,0.0,1.49,0.43,0.0,0.77,0.0,0.46,0.85,0.32,0.0,0.0,0.79,0.97,0.43,0.71,0.58,0.82,0.98,0.58,0.5,0.79,0.86,0.59,0.82,0.62,0.46,0.5,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.32
2024-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.6,0.58,0.64,0.78,0.0,0.68,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.5,0.46,0.6,0.0,0.48,0.49,0.0,0.0,1.56,0.0,1.66,0.74,0.0,1.49,0.43,0.0,0.77,0.0,0.46,0.85,0.32,0.0,0.0,0.79,0.97,0.43,0.71,0.58,0.82,0.98,0.58,0.5,0.79,0.86,0.59,0.82,0.62,0.46,0.5,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.32
2024-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.6,0.58,0.64,0.89,0.0,0.68,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.5,0.46,0.6,0.0,0.48,0.49,0.0,0.0,1.56,0.0,1.66,0.82,0.0,1.49,0.43,0.0,0.8,0.0,0.46,0.85,0.32,0.0,0.0,0.8,0.97,0.43,0.71,0.58,0.82,0.98,0.58,0.49,0.81,0.94,0.6,0.82,0.62,0.46,0.5,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.750000000000004
2024-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.6,0.69,0.64,0.89,0.0,0.68,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.5,0.46,0.6,0.0,0.48,0.49,0.0,0.0,1.67,0.0,1.66,0.9,0.0,1.49,0.43,0.0,0.95,0.0,0.46,0.72,0.32,0.0,0.0,0.8,0.97,0.43,0.71,0.58,0.82,0.98,0.63,0.5,0.78,0.94,0.59,0.82,0.62,0.46,0.5,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.300000000000004
2024-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.6,0.69,0.64,0.97,0.0,0.68,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.5,0.46,0.6,0.0,0.48,0.49,0.0,0.0,1.67,0.0,1.66,0.89,0.0,1.5,0.43,0.0,0.95,0.0,0.46,0.72,0.32,0.0,0.0,0.8,0.97,0.43,0.71,0.58,0.79,0.98,0.63,0.5,0.78,0.94,0.59,0.82,0.62,0.46,0.5,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.390000000000004
2024-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.6,0.69,0.64,1.01,0.0,0.7,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.46,0.6,0.0,0.48,0.49,0.0,0.0,1.67,0.0,1.66,0.91,0.0,1.5,0.43,0.0,0.95,0.0,0.46,0.72,0.32,0.0,0.0,0.8,0.97,0.43,0.71,0.58,0.8,0.98,0.63,0.5,0.86,0.94,0.59,0.82,0.62,0.46,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6
2024-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.6,0.76,0.64,0.97,0.0,0.62,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.46,0.6,0.0,0.48,0.49,0.0,0.0,1.67,0.0,1.66,0.89,0.0,1.42,0.43,0.0,0.77,0.0,0.46,0.72,0.32,0.0,0.0,0.8,0.97,0.43,0.71,0.58,0.79,0.98,0.63,0.49,0.86,0.94,0.59,0.82,0.62,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.41
2024-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.6,0.76,0.64,0.97,0.0,0.62,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.46,0.6,0.0,0.48,0.49,0.0,0.0,1.67,0.0,1.66,0.89,0.0,1.42,0.43,0.0,0.77,0.0,0.46,0.72,0.32,0.0,0.0,0.8,0.97,0.43,0.71,0.58,0.79,0.98,0.63,0.49,0.86,0.94,0.59,0.82,0.62,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.41
2024-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.6,0.76,0.64,0.97,0.0,0.62,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.46,0.6,0.0,0.48,0.49,0.0,0.0,1.67,0.0,1.66,0.89,0.0,1.42,0.43,0.0,0.77,0.0,0.46,0.72,0.32,0.0,0.0,0.8,0.97,0.43,0.71,0.58,0.79,0.98,0.63,0.49,0.86,0.94,0.59,0.82,0.62,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.41
2024-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.51,0.76,0.64,1.0,0.0,0.62,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.5,0.6,0.0,0.48,0.49,0.0,0.0,1.67,0.0,1.66,0.93,0.0,1.34,0.43,0.0,0.92,0.0,0.46,0.72,0.32,0.0,0.0,0.8,0.97,0.43,0.71,0.58,0.83,1.01,0.63,0.51,0.86,0.94,0.66,0.7,0.62,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.610000000000003
2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.51,0.76,0.64,1.0,0.0,0.62,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.5,0.6,0.0,0.48,0.49,0.0,0.0,1.79,0.0,1.66,1.01,0.0,1.24,0.43,0.0,0.79,0.0,0.46,0.59,0.32,0.0,0.0,0.79,1.04,0.43,0.71,0.58,0.83,0.97,0.63,0.51,0.86,0.94,0.66,0.7,0.55,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.609999999999996
2024-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.51,0.76,0.7,1.0,0.0,0.62,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.45,0.6,0.0,0.48,0.49,0.0,0.0,1.79,0.0,1.66,0.94,0.0,1.24,0.43,0.0,0.48,0.0,0.46,0.48,0.32,0.0,0.0,0.88,1.04,0.43,0.71,0.58,0.83,0.97,0.51,0.51,0.86,0.94,0.66,0.7,0.55,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1
2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.76,0.69,1.0,0.0,0.62,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.45,0.59,0.0,0.48,0.49,0.0,0.0,1.79,0.0,1.66,0.94,0.0,1.01,0.43,0.0,0.48,0.0,0.46,0.48,0.32,0.0,0.0,0.88,1.04,0.43,0.71,0.58,0.83,0.97,0.51,0.51,0.86,0.94,0.66,0.7,0.55,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.09
2024-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.88,0.69,0.97,0.0,0.62,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.45,0.6,0.0,0.48,0.49,0.0,0.0,1.79,0.0,1.7,0.94,0.0,1.01,0.43,0.0,0.48,0.0,0.46,0.48,0.32,0.0,0.0,0.88,1.04,0.43,0.71,0.58,0.71,0.97,0.49,0.51,0.86,0.94,0.7,0.7,0.55,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.439999999999998
2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.88,0.69,0.97,0.0,0.62,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.45,0.6,0.0,0.48,0.49,0.0,0.0,1.79,0.0,1.7,0.94,0.0,1.01,0.43,0.0,0.48,0.0,0.46,0.48,0.32,0.0,0.0,0.88,1.04,0.43,0.71,0.58,0.71,0.97,0.49,0.51,0.86,0.94,0.7,0.7,0.55,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.439999999999998
2024-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.88,0.69,0.97,0.0,0.62,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.45,0.6,0.0,0.48,0.49,0.0,0.0,1.79,0.0,1.7,0.94,0.0,1.01,0.43,0.0,0.48,0.0,0.46,0.48,0.32,0.0,0.0,0.88,1.04,0.43,0.71,0.58,0.71,0.97,0.49,0.51,0.86,0.94,0.7,0.7,0.55,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.439999999999998
2024-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.52,0.0,0.73,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.5,0.45,0.6,0.0,0.48,0.49,0.0,0.0,1.79,0.0,1.7,0.66,0.0,1.01,0.43,0.0,0.48,0.0,0.46,0.48,0.32,0.0,0.0,0.52,0.61,0.43,0.69,0.58,0.71,0.6,0.49,0.51,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.12
2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,0.0,0.52,0.0,0.73,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.49,0.45,0.6,0.0,0.48,0.49,0.0,0.0,1.8,0.0,1.7,0.66,0.0,1.01,0.43,0.0,0.48,0.0,0.46,0.48,0.32,0.0,0.0,0.52,0.61,0.43,0.7,0.58,0.71,0.6,0.49,0.51,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.810000000000002
2024-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,0.0,0.52,0.0,0.73,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.49,0.45,0.6,0.0,0.48,0.49,0.0,0.0,1.77,0.0,1.7,0.66,0.0,1.01,0.43,0.0,0.48,0.0,0.46,0.48,0.32,0.0,0.0,0.52,0.61,0.43,0.7,0.58,0.71,0.6,0.49,0.51,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.78
