,DE0006202005,DE0005785802,DE000KSAG888,DE000STRA555,DE0006062144,DE000TUAG505,DE000A12DM80,DE000EVNK013,DE000LEG1110,DE0005089031,DE0006095003,DE000A161408,DE0005470405,DE000A0DJ6J9,DE000A1TNUT7,DE0006200108,DE0005232805,DE000A0WMPJ6,DE000WCH8881,DE0007165607,DE0005313704,DE0007030009,DE000A3ENQ51,DE0006766504,DE0007314007,DE000BASF111,DE000A1PHFF7,FR001400PVN6,DE0007461006,DE0005773303,DE0005158703,DE000A1TNV91,DE0006602006,DE0008232125,DE0006969603,DE0005093108,Total
2023-12-17,0.47,0.49,1.07,0.0,0.0,0.0,0.48,0.0,0.38,0.0,0.44,0.48,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4
2023-12-16,0.47,0.49,1.07,0.0,0.0,0.0,0.48,0.0,0.38,0.0,0.44,0.48,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4
2023-12-15,0.47,0.49,1.07,0.0,0.0,0.0,0.48,0.0,0.38,0.0,0.44,0.48,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4
2023-12-14,0.47,0.49,1.12,0.0,0.0,0.0,0.48,0.0,0.38,0.0,0.44,0.48,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.449999999999999
2023-12-13,0.47,0.49,1.23,0.0,0.0,0.0,0.48,0.0,0.38,0.0,0.44,0.48,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5600000000000005
2023-12-12,0.5,0.49,1.19,0.0,0.0,0.0,0.48,0.0,0.38,0.0,0.44,0.48,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.549999999999999
2023-12-11,0.49,0.49,1.19,0.0,0.0,0.0,0.48,0.0,0.38,0.0,0.44,0.48,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.539999999999999
2023-12-10,0.49,0.49,1.2,0.0,0.0,0.0,0.48,0.0,0.38,0.0,0.44,0.48,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.549999999999999
2023-12-09,0.49,0.49,1.2,0.0,0.0,0.0,0.48,0.0,0.38,0.0,0.44,0.48,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.549999999999999
2023-12-08,0.49,0.49,1.2,0.0,0.0,0.0,0.48,0.0,0.38,0.0,0.44,0.48,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.549999999999999
2023-12-07,0.5,0.49,1.19,0.0,0.0,0.0,0.48,0.0,0.38,0.0,0.44,0.48,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.549999999999999
2023-12-06,0.5,0.49,1.2,0.0,0.0,0.0,0.48,0.0,0.38,0.0,0.44,0.48,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5600000000000005
2023-12-05,0.5,0.49,1.2,0.0,0.0,0.0,0.48,0.0,0.38,0.0,0.44,0.48,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5600000000000005
2023-12-04,0.5,0.49,1.2,0.0,0.0,0.0,0.48,0.0,0.38,0.0,0.44,0.48,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5600000000000005
2023-12-03,0.5,0.49,1.2,0.0,0.0,0.0,0.48,0.0,0.38,0.0,0.44,0.48,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5600000000000005
2023-12-02,0.5,0.49,1.2,0.0,0.0,0.0,0.48,0.0,0.38,0.0,0.44,0.48,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5600000000000005
2023-12-01,0.5,0.49,1.2,0.0,0.0,0.0,0.48,0.0,0.38,0.0,0.44,0.48,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5600000000000005
2023-11-30,0.5,0.49,1.2,0.0,0.0,0.0,0.48,0.0,0.38,0.0,0.44,0.48,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5600000000000005
2023-11-29,0.5,0.49,1.2,0.0,0.0,0.0,0.48,0.0,0.68,0.0,0.44,0.48,0.11,0.48,0.5,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8999999999999995
2023-11-28,0.5,0.49,1.2,0.0,0.0,0.0,0.48,0.0,0.68,0.0,0.44,0.48,0.11,0.48,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.359999999999999
2023-11-27,0.5,0.51,1.2,0.0,0.0,0.0,0.48,0.0,0.68,0.0,0.44,0.48,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.880000000000001
2023-11-26,0.5,0.51,1.18,0.0,0.0,0.0,0.48,0.0,0.68,0.0,0.44,0.48,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.859999999999999
2023-11-25,0.5,0.51,1.18,0.0,0.0,0.0,0.48,0.0,0.68,0.0,0.44,0.48,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.859999999999999
2023-11-24,0.5,0.51,1.18,0.0,0.0,0.0,0.48,0.0,0.68,0.0,0.44,0.48,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.859999999999999
2023-11-23,0.5,0.51,1.27,0.0,0.0,0.0,0.48,0.0,0.68,0.0,0.44,0.48,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.950000000000001
2023-11-22,0.5,0.51,1.27,0.0,0.0,0.0,0.48,0.0,0.68,0.0,0.44,0.48,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.950000000000001
2023-11-21,0.5,0.51,1.27,0.0,0.0,0.0,0.48,0.0,0.68,0.0,0.44,0.48,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.950000000000001
2023-11-20,0.5,0.51,1.37,0.0,0.0,0.0,0.48,0.0,0.68,0.0,0.44,0.48,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.050000000000001
2023-11-19,0.5,0.51,1.37,0.0,0.0,0.0,0.48,0.0,0.68,0.0,0.44,0.52,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09
2023-11-18,0.5,0.51,1.37,0.0,0.0,0.0,0.48,0.0,0.68,0.0,0.44,0.52,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09
2023-11-17,0.5,0.51,1.37,0.0,0.0,0.0,0.48,0.0,0.68,0.0,0.44,0.52,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09
2023-11-16,0.5,0.51,1.37,0.0,0.0,0.0,0.48,0.0,0.68,0.0,0.44,0.52,0.11,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.15
2023-11-15,0.5,0.46,1.37,0.0,0.0,0.0,0.48,0.0,0.68,0.0,0.44,0.52,0.11,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1000000000000005
2023-11-14,0.5,0.46,1.37,0.0,0.0,0.0,0.48,0.0,0.68,0.0,0.44,0.52,0.11,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2
2023-11-13,0.5,0.54,1.43,0.0,0.0,0.0,0.48,0.0,0.7,0.0,0.44,0.52,0.11,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
2023-11-12,0.5,0.47,1.36,0.0,0.0,0.0,0.48,0.0,0.7,0.0,0.44,0.52,0.11,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45
2023-11-11,0.5,0.47,1.36,0.0,0.0,0.0,0.48,0.0,0.7,0.0,0.44,0.52,0.11,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45
2023-11-10,0.5,0.47,1.36,0.0,0.0,0.0,0.48,0.0,0.7,0.0,0.44,0.52,0.11,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45
2023-11-09,0.5,0.47,1.36,0.0,0.0,0.0,0.48,0.0,0.7,0.0,0.44,0.49,0.11,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.49
2023-11-08,0.5,0.47,1.36,0.0,0.0,0.0,0.48,0.0,0.7,0.0,0.44,0.49,0.11,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.49
2023-11-07,0.5,0.47,1.23,0.0,0.0,0.0,0.48,0.0,0.7,0.0,0.44,0.49,0.11,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.359999999999999
2023-11-06,0.5,0.47,1.23,0.0,0.0,0.0,0.48,0.0,0.7,0.0,0.44,0.49,0.11,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.22
2023-11-05,0.49,0.47,1.23,0.0,0.0,0.0,0.48,0.0,0.7,0.0,0.44,0.49,0.11,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.140000000000001
2023-11-04,0.49,0.47,1.23,0.0,0.0,0.0,0.48,0.0,0.7,0.0,0.44,0.49,0.11,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.140000000000001
2023-11-03,0.49,0.47,1.23,0.0,0.0,0.0,0.48,0.0,0.7,0.0,0.44,0.49,0.11,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.140000000000001
2023-11-02,0.5,0.47,1.12,0.0,0.0,0.0,0.48,0.0,0.69,0.0,0.44,0.49,0.11,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8999999999999995
2023-11-01,0.5,0.5,1.12,0.0,0.0,0.0,0.48,0.0,0.69,0.0,0.44,0.49,0.11,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93
2023-10-31,0.5,0.5,1.12,0.0,0.0,0.0,0.48,0.0,0.69,0.0,0.44,0.49,0.11,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93
2023-10-30,0.5,0.5,1.12,0.0,0.0,0.0,0.48,0.0,0.79,0.0,0.44,0.49,0.11,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.03
2023-10-29,0.5,0.49,1.12,0.0,0.0,0.0,0.48,0.0,0.79,0.0,0.44,0.5,0.11,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.930000000000001
2023-10-28,0.5,0.49,1.12,0.0,0.0,0.0,0.48,0.0,0.79,0.0,0.44,0.5,0.11,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.930000000000001
2023-10-27,0.5,0.49,1.12,0.0,0.0,0.0,0.48,0.0,0.79,0.0,0.44,0.5,0.11,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.930000000000001
2023-10-26,0.5,0.49,1.05,0.0,0.0,0.0,0.48,0.0,0.79,0.0,0.44,0.5,0.11,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86
2023-10-25,0.5,0.49,1.05,0.0,0.0,0.0,0.48,0.0,0.79,0.0,0.44,0.5,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36
2023-10-24,0.5,0.49,0.9,0.0,0.0,0.0,0.48,0.0,0.79,0.0,0.44,0.5,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21
2023-10-23,0.5,0.49,0.9,0.0,0.0,0.0,0.48,0.0,0.79,0.0,0.44,0.5,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21
2023-10-22,0.5,0.49,0.82,0.0,0.0,0.0,0.48,0.0,0.79,0.0,0.44,0.5,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13
2023-10-21,0.5,0.49,0.82,0.0,0.0,0.0,0.48,0.0,0.79,0.0,0.44,0.5,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13
2023-10-20,0.5,0.49,0.82,0.0,0.0,0.0,0.48,0.0,0.79,0.0,0.44,0.5,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13
2023-10-19,0.5,0.49,0.82,0.0,0.0,0.0,0.48,0.0,0.89,0.0,0.6,0.5,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.390000000000001
2023-10-18,0.5,0.49,0.82,0.0,0.0,0.0,0.48,0.0,0.89,0.0,0.6,0.5,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.390000000000001
2023-10-17,0.5,0.49,0.91,0.0,0.0,0.0,0.48,0.0,0.89,0.0,0.58,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.430000000000001
2023-10-16,0.5,0.49,0.89,0.0,0.0,0.0,0.48,0.0,0.89,0.0,0.58,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41
2023-10-15,0.5,0.49,0.91,0.0,0.0,0.0,0.48,0.0,0.89,0.0,0.58,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.430000000000001
2023-10-14,0.5,0.49,0.91,0.0,0.0,0.0,0.48,0.0,0.89,0.0,0.58,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.430000000000001
2023-10-13,0.5,0.49,0.91,0.0,0.0,0.0,0.48,0.0,0.89,0.0,0.58,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.430000000000001
2023-10-12,0.5,0.49,0.85,0.0,0.0,0.0,0.48,0.0,0.89,0.0,0.58,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37
2023-10-11,0.5,0.5,0.85,0.0,0.0,0.0,0.48,0.0,0.89,0.0,0.58,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.380000000000001
2023-10-10,0.5,0.5,0.93,0.0,0.0,0.0,0.48,0.0,0.89,0.0,0.58,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.460000000000001
2023-10-09,0.5,0.0,0.93,0.0,0.0,0.0,0.48,0.0,0.89,0.0,0.58,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9600000000000004
2023-10-08,0.5,0.0,0.93,0.0,0.0,0.0,0.48,0.0,0.92,0.0,0.58,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9899999999999998
2023-10-07,0.5,0.0,0.93,0.0,0.0,0.0,0.48,0.0,0.92,0.0,0.58,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9899999999999998
2023-10-06,0.5,0.0,0.93,0.0,0.0,0.0,0.48,0.0,0.92,0.0,0.58,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9899999999999998
2023-10-05,0.5,0.0,0.8,0.0,0.0,0.0,0.48,0.0,0.92,0.0,0.58,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86
2023-10-04,0.5,0.0,0.8,0.0,0.0,0.0,0.48,0.0,0.92,0.0,0.58,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86
2023-10-03,0.5,0.0,0.8,0.0,0.0,0.0,0.48,0.0,0.92,0.0,0.58,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86
2023-10-02,0.48,0.0,0.7,0.0,0.0,0.0,0.48,0.0,0.92,0.0,0.58,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7399999999999998
2023-10-01,0.48,0.0,0.7,0.0,0.0,0.0,0.48,0.0,0.92,0.0,0.58,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7399999999999998
2023-09-30,0.48,0.0,0.7,0.0,0.0,0.0,0.48,0.0,0.92,0.0,0.58,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7399999999999998
2023-09-29,0.48,0.0,0.7,0.0,0.0,0.0,0.48,0.0,0.92,0.0,0.58,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7399999999999998
2023-09-28,0.48,0.0,0.62,0.0,0.0,0.0,0.48,0.0,0.92,0.0,0.58,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6599999999999997
2023-09-27,0.48,0.0,0.51,0.0,0.0,0.0,0.48,0.0,0.92,0.0,0.58,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5500000000000003
2023-09-26,0.48,0.0,0.51,0.0,0.0,0.0,0.48,0.0,0.92,0.0,0.64,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61
2023-09-25,0.48,0.0,0.51,0.0,0.0,0.0,0.48,0.0,0.92,0.0,0.64,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61
2023-09-24,0.48,0.0,0.51,0.0,0.0,0.0,0.48,0.0,0.92,0.0,0.64,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61
2023-09-23,0.48,0.0,0.51,0.0,0.0,0.0,0.48,0.0,0.92,0.0,0.64,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61
