,IT0005496473,IT0001469995,IT0003895668,IT0005610958,FR0010425595,FR0004056851,FR0011950732,FR0011742329,FR0013214145,FR0014008VX5,FR001400NLM4,FR0011648716,DE0005493092,DE000A2N4H07,DE000A255F11,DE0007568578,DE000A0TGJ55,DE0006450000,DE0006305006,DE000A2YN504,Total
2024-07-07,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67
2024-07-06,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67
2024-07-05,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67
2024-07-04,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67
2024-07-03,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67
2024-07-02,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67
2024-07-01,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67
2024-06-30,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67
2024-06-29,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67
2024-06-28,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67
2024-06-27,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67
2024-06-26,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67
2024-06-25,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67
2024-06-24,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67
2024-06-23,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67
2024-06-22,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67
2024-06-21,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67
2024-06-20,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67
2024-06-19,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5899999999999999
2024-06-18,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5899999999999999
2024-06-17,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5899999999999999
2024-06-16,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0699999999999998
2024-06-15,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0699999999999998
2024-06-14,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0699999999999998
2024-06-13,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0699999999999998
2024-06-12,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0699999999999998
2024-06-11,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0699999999999998
2024-06-10,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0699999999999998
2024-06-09,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0699999999999998
2024-06-08,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0699999999999998
2024-06-07,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0699999999999998
2024-06-06,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0699999999999998
2024-06-05,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0699999999999998
2024-06-04,0.0,0.68,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1600000000000001
2024-06-03,0.0,0.68,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1600000000000001
2024-06-02,0.0,0.68,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1600000000000001
2024-06-01,0.0,0.68,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1600000000000001
2024-05-31,0.0,0.68,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1600000000000001
2024-05-30,0.0,0.68,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1600000000000001
2024-05-29,0.0,0.68,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1600000000000001
2024-05-28,0.0,0.68,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1600000000000001
2024-05-27,0.0,0.68,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1600000000000001
2024-05-26,0.0,0.68,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27
2024-05-25,0.0,0.68,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27
2024-05-24,0.0,0.68,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27
2024-05-23,0.0,0.68,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27
2024-05-22,0.0,0.68,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27
2024-05-21,0.0,0.68,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27
2024-05-20,0.0,0.68,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27
2024-05-19,0.0,0.68,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27
2024-05-18,0.0,0.68,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27
2024-05-17,0.0,0.68,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27
2024-05-16,0.0,0.68,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27
2024-05-15,0.0,0.68,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27
2024-05-14,0.0,0.68,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27
2024-05-13,0.0,0.68,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27
2024-05-12,0.0,0.68,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27
2024-05-11,0.0,0.68,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27
2024-05-10,0.0,0.68,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27
2024-05-09,0.0,0.78,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37
2024-05-08,0.0,0.78,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37
2024-05-07,0.0,0.78,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38
2024-05-06,0.0,0.78,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38
2024-05-05,0.0,0.78,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38
2024-05-04,0.0,0.78,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38
2024-05-03,0.0,0.78,0.6,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-05-02,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06
2024-05-01,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06
2024-04-30,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06
2024-04-29,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1600000000000001
2024-04-28,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1600000000000001
2024-04-27,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1600000000000001
2024-04-26,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1600000000000001
2024-04-25,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28
2024-04-24,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28
2024-04-23,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28
2024-04-22,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28
2024-04-21,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28
2024-04-20,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28
2024-04-19,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.68,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76
2024-04-18,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.79,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87
2024-04-17,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.79,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87
2024-04-16,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.79,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9100000000000001
2024-04-15,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.79,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9100000000000001
2024-04-14,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.8,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92
2024-04-13,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.8,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92
2024-04-12,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.8,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92
2024-04-11,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.8,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92
2024-04-10,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8199999999999998
2024-04-09,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8199999999999998
2024-04-08,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8199999999999998
2024-04-07,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8199999999999998
2024-04-06,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8199999999999998
2024-04-05,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8199999999999998
2024-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22
2024-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22
2024-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22
2024-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22
2024-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22
2024-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22
2024-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22
2024-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22
2024-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22
2024-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19
2024-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27
2024-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27
2024-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27
2024-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27
2024-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27
2024-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39
2024-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39
2024-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39
2024-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39
2024-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39
2024-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39
2024-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39
2024-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46
2024-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46
2024-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46
2024-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46
2024-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46
2024-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,1.95
2024-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,1.95
2024-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,1.95
2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,1.88
2024-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,1.88
2024-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,1.88
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,1.88
2024-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,1.88
2024-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,1.71
2024-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,1.71
2024-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,1.71
2024-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,1.71
2024-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,1.71
2024-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,1.71
2024-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,1.71
2024-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,1.71
2024-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,1.71
2024-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,1.71
2024-02-18,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,2.21
2024-02-17,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,2.21
2024-02-16,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,2.21
2024-02-15,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,2.21
2024-02-14,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,2.21
2024-02-13,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,2.21
2024-02-12,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,2.21
2024-02-11,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,2.21
2024-02-10,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,2.21
2024-02-09,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.7,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.49,0.0,0.0,2.6900000000000004
