,6BS8JLEICI3VGJ264L55,5493003FS3JD468P6Z37,213800A5CUWSROO6GV75,Q0HK1ORK3JOMOF7R6K47,549300SHI4D0QGWI8X45,549300X1IL2SQS14P736,213800SFSQPS3XKC4E48,2138001GBION41P49M96,213800B4PLJI84A5MF35,549300MAWC0XRT4T3W74,54930030NRYV5EVS2N02,549300A6QDHQKENHMS92,213800LW6586WAWHGO96,213800N4DD1PZ1DKRT27,549300DCU7KOL83B3B08,213800ZDALW8Y45E9H34,0YPU8TSIANKX6T56SD94,-096-,UU497BMAZ1ZKIT3YNT03,TNWE6LERP1CI9IDAZB80,Total,Market_capitalization
2025-05-05,2.19,0.66,0.0,1.08,0.76,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.74,10.39,2170000000.0
2025-05-04,2.19,0.66,0.0,1.08,0.76,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.74,10.39,2170000000.0
2025-05-03,2.19,0.66,0.0,1.08,0.76,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.74,10.39,2170000000.0
2025-05-02,2.19,0.66,0.0,1.08,0.76,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.74,10.39,2170000000.0
2025-05-01,2.19,0.66,0.0,1.08,0.76,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.74,10.39,2170000000.0
2025-04-30,2.19,0.66,0.0,1.08,0.76,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.74,10.39,2170000000.0
2025-04-29,2.19,0.66,0.0,1.08,0.76,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.74,10.39,2170000000.0
2025-04-28,2.19,0.66,0.0,1.08,0.76,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.74,10.39,2170000000.0
2025-04-27,2.19,0.66,0.0,1.08,0.76,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.74,10.39,2170000000.0
2025-04-26,2.19,0.66,0.0,1.08,0.76,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.74,10.39,2170000000.0
2025-04-25,2.19,0.66,0.0,1.08,0.76,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.74,10.39,2170000000.0
2025-04-24,2.19,0.66,0.0,1.08,0.76,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.74,10.39,2170000000.0
2025-04-23,2.19,0.66,0.0,1.08,0.76,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.74,10.39,2170000000.0
2025-04-22,2.19,0.66,0.0,1.08,0.76,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.74,10.39,2170000000.0
2025-04-21,2.19,0.66,0.0,1.08,0.76,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.74,10.39,2170000000.0
2025-04-20,2.19,0.66,0.0,1.08,0.76,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.74,10.39,2170000000.0
2025-04-19,2.19,0.66,0.0,1.08,0.76,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.74,10.39,2170000000.0
2025-04-18,2.19,0.66,0.0,1.08,0.76,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.74,10.39,2170000000.0
2025-04-17,2.19,0.66,0.0,1.08,0.76,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.74,10.39,2170000000.0
2025-04-16,2.19,0.66,0.0,1.08,0.76,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.74,10.39,2170000000.0
2025-04-15,2.19,0.66,0.0,1.08,0.76,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.74,10.39,2170000000.0
2025-04-14,2.19,0.66,0.0,1.08,0.76,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.74,10.39,2170000000.0
2025-04-13,2.19,0.66,0.0,1.08,0.76,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.74,10.39,2170000000.0
2025-04-12,2.19,0.66,0.0,1.08,0.76,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.74,10.39,2170000000.0
2025-04-11,2.19,0.66,0.0,1.08,0.76,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.74,10.39,2170000000.0
2025-04-10,2.19,0.66,0.0,1.08,0.76,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.74,10.39,2170000000.0
2025-04-09,2.19,0.66,0.0,1.08,0.76,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.74,10.39,2170000000.0
2025-04-08,2.22,0.75,0.0,1.08,0.8,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.66,10.47,2170000000.0
2025-04-07,2.16,0.75,0.0,1.08,0.64,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.66,10.25,2170000000.0
2025-04-06,2.27,0.65,0.0,1.08,0.64,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.59,10.19,2170000000.0
2025-04-05,2.27,0.65,0.0,1.08,0.64,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.59,10.19,2170000000.0
2025-04-04,2.27,0.65,0.0,1.08,0.64,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.59,10.19,2170000000.0
2025-04-03,2.27,0.55,0.0,0.96,0.64,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.6,9.98,2170000000.0
2025-04-02,2.27,0.0,0.0,0.96,0.53,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.51,9.23,2170000000.0
2025-04-01,2.27,0.0,0.0,0.96,0.53,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.51,9.23,2170000000.0
2025-03-31,2.27,0.0,0.0,1.04,0.53,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.51,9.31,2170000000.0
2025-03-30,2.27,0.0,0.0,1.04,0.53,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.51,9.25,2170000000.0
2025-03-29,2.27,0.0,0.0,1.04,0.53,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.51,9.25,2170000000.0
2025-03-28,2.27,0.0,0.0,1.04,0.53,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.51,9.25,2170000000.0
2025-03-27,2.32,0.0,0.0,1.04,0.62,0.0,2.42,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.51,9.39,2170000000.0
2025-03-26,2.32,0.0,0.0,1.04,0.7,0.0,2.42,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.51,9.36,2170000000.0
2025-03-25,2.32,0.0,0.0,1.04,0.7,0.0,2.37,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.48,9.28,2170000000.0
2025-03-24,2.32,0.0,0.0,1.04,0.59,0.0,2.37,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.51,9.2,2170000000.0
2025-03-23,2.26,0.0,0.0,1.04,0.59,0.0,2.37,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,8.55,2170000000.0
2025-03-22,2.26,0.0,0.0,1.04,0.59,0.0,2.37,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,8.55,2170000000.0
2025-03-21,2.26,0.0,0.0,1.04,0.59,0.0,2.37,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.47,9.020000000000001,2170000000.0
2025-03-20,2.26,0.0,0.0,1.04,0.59,0.0,2.41,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.47,9.06,2170000000.0
2025-03-19,2.26,0.0,0.0,1.04,0.59,0.0,2.41,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.47,9.06,2170000000.0
2025-03-18,2.26,0.0,0.0,0.92,0.59,0.0,2.41,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.5,8.87,2170000000.0
2025-03-17,2.12,0.0,0.0,0.92,0.59,0.0,2.41,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.5,8.73,2170000000.0
2025-03-16,2.12,0.0,0.0,0.92,0.59,0.0,2.41,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.5,8.68,2170000000.0
2025-03-15,2.12,0.0,0.0,0.92,0.59,0.0,2.41,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.5,8.68,2170000000.0
2025-03-14,2.12,0.0,0.0,0.92,0.59,0.0,2.41,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.5,8.68,2170000000.0
2025-03-13,2.12,0.0,0.0,0.92,0.59,0.0,2.41,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.5,8.57,2170000000.0
2025-03-12,2.08,0.44,0.0,0.86,0.59,0.0,2.41,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.5,8.84,2170000000.0
2025-03-11,2.1,0.44,0.0,0.86,0.59,0.0,2.41,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.5,8.5,2170000000.0
2025-03-10,2.07,0.44,0.0,0.86,0.6,0.0,2.41,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.48,8.459999999999999,2170000000.0
2025-03-09,2.12,0.6,0.0,0.97,0.74,0.0,2.41,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.5,8.940000000000001,2170000000.0
2025-03-08,2.12,0.6,0.0,0.97,0.74,0.0,2.41,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.5,8.940000000000001,2170000000.0
2025-03-07,2.12,0.6,0.0,0.97,0.74,0.0,2.41,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.5,8.940000000000001,2170000000.0
2025-03-06,2.12,0.6,0.0,1.02,0.74,0.0,2.41,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.49,0.67,0.0,0.0,0.5,9.48,2170000000.0
2025-03-05,2.12,0.6,0.0,1.02,0.74,0.0,2.41,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.49,0.73,0.0,0.0,0.5,9.340000000000002,2170000000.0
2025-03-04,2.12,0.6,0.0,1.02,0.74,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.73,0.0,0.0,0.0,7.950000000000001,2170000000.0
2025-03-03,2.01,0.54,0.0,1.02,0.66,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.73,0.0,0.0,0.0,7.809999999999999,2170000000.0
2025-03-02,2.01,0.54,0.0,1.02,0.88,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.73,0.0,0.0,0.0,8.03,2170000000.0
2025-03-01,2.01,0.54,0.0,1.02,0.88,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.73,0.0,0.0,0.0,8.03,2170000000.0
2025-02-28,2.01,0.54,0.35,1.02,0.88,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.73,0.0,0.0,0.0,8.379999999999999,2170000000.0
2025-02-27,1.97,0.65,0.35,1.02,1.03,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.73,0.0,0.0,0.0,8.450000000000001,2170000000.0
2025-02-26,2.08,0.65,0.35,1.16,0.9,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.73,0.0,0.0,0.0,8.57,2170000000.0
2025-02-25,2.08,0.65,0.56,1.16,0.9,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.73,0.0,0.0,0.0,8.780000000000001,2170000000.0
2025-02-24,2.17,0.65,0.56,1.16,0.9,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.73,0.0,0.0,0.0,8.870000000000001,2170000000.0
2025-02-23,2.17,0.65,0.56,1.16,0.9,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.73,0.0,0.0,0.0,8.870000000000001,2170000000.0
2025-02-22,2.17,0.65,0.56,1.16,0.9,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.73,0.0,0.0,0.0,8.870000000000001,2170000000.0
2025-02-21,2.17,0.65,0.56,1.16,0.9,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.73,0.0,0.0,0.0,8.870000000000001,2170000000.0
2025-02-20,2.17,0.65,0.56,1.2,0.9,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.73,0.0,0.0,0.0,8.91,2170000000.0
2025-02-19,2.28,0.72,0.56,1.2,0.9,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.73,0.0,0.0,0.0,9.09,2170000000.0
2025-02-18,2.28,0.72,0.56,1.2,0.9,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.73,0.0,0.0,0.0,9.09,2170000000.0
2025-02-17,2.36,0.72,0.56,1.2,0.9,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.73,0.0,0.0,0.0,9.17,2170000000.0
2025-02-16,2.36,0.72,0.6,1.2,0.9,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.73,0.0,0.0,0.0,9.21,2170000000.0
2025-02-15,2.36,0.72,0.6,1.2,0.9,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.73,0.0,0.0,0.0,9.21,2170000000.0
2025-02-14,2.36,0.72,0.6,1.2,0.9,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.73,0.0,0.0,0.0,9.21,2170000000.0
2025-02-13,2.42,0.68,0.6,1.2,0.9,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.73,0.0,0.42,0.0,9.65,2170000000.0
2025-02-12,2.58,0.71,0.54,1.2,0.88,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.73,0.0,0.42,0.0,9.76,2170000000.0
2025-02-11,2.58,0.71,0.54,1.2,0.88,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.73,0.0,0.42,0.0,9.76,2170000000.0
2025-02-10,2.58,0.71,0.54,1.2,0.98,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.73,0.0,0.55,0.0,9.99,2170000000.0
2025-02-09,2.65,0.71,0.54,1.2,0.98,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.73,0.0,0.55,0.0,10.06,2170000000.0
2025-02-08,2.65,0.71,0.54,1.2,0.98,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.73,0.0,0.55,0.0,10.06,2170000000.0
2025-02-07,2.65,0.71,0.54,1.2,0.98,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.73,0.0,0.55,0.0,10.06,2170000000.0
2025-02-06,2.65,0.71,0.54,1.1,0.98,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.73,0.0,0.55,0.0,9.96,2170000000.0
2025-02-05,2.77,0.71,0.54,1.1,1.02,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.73,0.0,0.55,0.0,10.12,2170000000.0
2025-02-04,2.77,0.71,0.0,1.1,1.02,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.73,0.0,0.55,0.0,9.58,2170000000.0
2025-02-03,2.77,0.71,0.0,1.1,1.02,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.73,0.0,0.55,0.0,9.49,2170000000.0
2025-02-02,2.77,0.6,0.0,1.03,0.92,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.73,0.0,0.55,0.0,9.21,2170000000.0
2025-02-01,2.77,0.6,0.0,1.03,0.92,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.73,0.0,0.55,0.0,9.21,2170000000.0
2025-01-31,2.77,0.6,0.0,1.03,0.92,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.73,0.0,0.55,0.0,9.21,2170000000.0
2025-01-30,2.88,0.6,0.0,1.03,0.92,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.67,0.0,0.55,0.0,9.26,2170000000.0
2025-01-29,2.88,0.6,0.0,1.03,0.92,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.67,0.0,0.55,0.0,9.26,2170000000.0
2025-01-28,2.88,0.6,0.0,1.03,0.82,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.67,0.0,0.55,0.0,9.16,2170000000.0
2025-01-27,2.88,0.6,0.0,1.03,0.82,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.67,0.0,0.55,0.0,9.16,2170000000.0
2025-01-26,2.99,0.6,0.0,1.03,0.7,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.67,0.0,0.55,0.0,9.15,2170000000.0
2025-01-25,2.99,0.6,0.0,1.03,0.7,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.67,0.0,0.55,0.0,9.15,2170000000.0
