,549300X1IL2SQS14P736,-077-,549300RHSQCH106OWF77,549300DCU7KOL83B3B08,549300SHI4D0QGWI8X45,549300EJ1ZB4YYIOMD56,549300KKLDTNOIW0NU52,TNWE6LERP1CI9IDAZB80,6BS8JLEICI3VGJ264L55,2138006AZELNYKR3A325,549300RYJEP013YME360,IEY25V8W6D7HRX2LB395,549300GHZ48Y72I6HZ24,-074-,549300X6BK8XW1RP4G25,-005-,549300ARVD4LVNCUBN81,-096-,-006-,5493005OCC8XKDFQ8U37,-075-,549300RK1FB0VMTPD087,549300LVXYIVJKE13M84,-066-,Total,Market_capitalization
2024-05-20,0.0,1.05,0.59,1.82,1.1,0.5,0.5,0.5,2.24,0.72,0.53,0.55,0.51,0.54,0.51,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.360000000000001,2250000000.0
2024-05-19,0.0,1.05,0.59,1.92,1.1,0.5,0.5,0.5,2.24,0.72,0.53,0.55,0.51,0.54,0.51,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.459999999999999,2250000000.0
2024-05-18,0.0,1.05,0.59,1.92,1.1,0.5,0.5,0.5,2.24,0.72,0.53,0.55,0.51,0.54,0.51,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.459999999999999,2250000000.0
2024-05-17,0.0,1.05,0.59,1.92,1.1,0.5,0.5,0.5,2.24,0.72,0.53,0.55,0.51,0.54,0.51,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.459999999999999,2250000000.0
2024-05-16,0.0,0.92,0.59,1.92,1.1,0.5,0.5,0.5,2.24,0.72,0.53,0.55,0.52,0.54,0.51,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.339999999999998,2250000000.0
2024-05-15,0.0,0.92,0.59,1.92,1.1,0.5,0.5,0.5,2.24,0.72,0.53,0.55,0.52,0.54,0.51,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.339999999999998,2250000000.0
2024-05-14,0.0,0.92,0.59,1.89,1.01,0.5,0.5,0.5,2.32,0.72,0.53,0.55,0.52,0.54,0.51,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.299999999999999,2250000000.0
2024-05-13,0.0,0.92,0.59,1.89,1.01,0.5,0.5,0.5,2.32,0.72,0.53,0.55,0.52,0.54,0.63,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.42,2250000000.0
2024-05-12,0.0,0.92,0.59,1.89,0.97,0.5,0.5,0.5,2.49,0.72,0.53,0.55,0.52,0.54,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.419999999999998,2250000000.0
2024-05-11,0.0,0.92,0.59,1.89,0.97,0.5,0.5,0.5,2.49,0.72,0.53,0.55,0.52,0.54,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.419999999999998,2250000000.0
2024-05-10,0.56,0.92,0.59,1.89,0.97,0.5,0.5,0.5,2.49,0.72,0.53,0.55,0.52,0.54,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.98,2250000000.0
2024-05-09,0.56,0.92,0.59,1.89,0.97,0.5,0.5,0.5,2.49,0.72,0.53,0.55,0.52,0.54,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.98,2250000000.0
2024-05-08,0.56,0.92,0.59,1.92,0.97,0.5,0.5,0.5,2.49,0.72,0.53,0.55,0.52,0.54,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.009999999999998,2250000000.0
2024-05-07,0.56,0.88,0.59,1.87,0.97,0.5,0.5,0.5,2.49,0.72,0.53,0.55,0.52,0.54,0.48,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.899999999999999,2250000000.0
2024-05-06,0.56,0.9,0.59,1.99,0.97,0.5,0.5,0.5,2.49,0.72,0.53,0.55,0.52,0.54,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.059999999999999,2250000000.0
2024-05-05,0.56,0.9,0.59,1.99,0.97,0.5,0.5,0.5,2.49,0.72,0.53,0.55,0.52,0.54,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.059999999999999,2250000000.0
2024-05-04,0.56,0.9,0.59,1.99,0.97,0.5,0.5,0.5,2.49,0.72,0.53,0.55,0.52,0.54,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.059999999999999,2250000000.0
2024-05-03,0.56,0.9,0.59,1.99,0.97,0.5,0.5,0.5,2.49,0.72,0.53,0.55,0.52,0.54,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.059999999999999,2250000000.0
2024-05-02,0.56,0.9,0.59,2.0,1.02,0.5,0.5,0.5,2.49,0.72,0.53,0.55,0.52,0.54,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.120000000000001,2250000000.0
2024-05-01,0.56,0.9,0.59,2.0,0.99,0.5,0.5,0.5,2.49,0.72,0.53,0.55,0.52,0.54,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.09,2250000000.0
2024-04-30,0.56,0.9,0.59,2.0,0.99,0.5,0.5,0.5,2.49,0.72,0.53,0.55,0.52,0.54,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.09,2250000000.0
2024-04-29,0.56,0.9,0.59,2.18,1.0,0.5,0.5,0.5,2.57,0.72,0.53,0.55,0.52,0.54,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.36,2250000000.0
2024-04-28,0.56,0.81,0.59,2.18,1.0,0.5,0.5,0.5,2.57,0.72,0.53,0.55,0.52,0.54,0.49,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.26,2250000000.0
2024-04-27,0.56,0.81,0.59,2.18,1.0,0.5,0.5,0.5,2.57,0.72,0.53,0.55,0.52,0.54,0.49,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.26,2250000000.0
2024-04-26,0.56,0.81,0.59,2.18,1.0,0.5,0.5,0.5,2.57,0.72,0.53,0.55,0.52,0.54,0.49,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.26,2250000000.0
2024-04-25,0.56,0.6,0.59,2.18,1.0,0.5,0.5,0.5,2.57,0.72,0.53,0.55,0.52,0.54,0.49,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.969999999999999,2250000000.0
