,54930030NRYV5EVS2N02,549300SHI4D0QGWI8X45,549300DCU7KOL83B3B08,5493003FS3JD468P6Z37,549300LPS48DJ96NXT15,LO3UDTZUG0RICVPFGQ53,2138001GBION41P49M96,70DNWEAINTGFO4DMV441,213800SFSQPS3XKC4E48,549300MAWC0XRT4T3W74,6BS8JLEICI3VGJ264L55,213800LW6586WAWHGO96,549300GBUIYIH2F2T107,-077-,213800DTEB6NWEO6E777,2138005EXQDVICS9O155,549300ARVD4LVNCUBN81,549300DCQS14SYSPPR61,2138006AZELNYKR3A325,213800B4PLJI84A5MF35,549300WTVI4KO4GEJN54,-080-,549300X1IL2SQS14P736,549300XXZKX7UGH6E231,549300CNWH54BTXURM94,MLH7B1BVFWXZVST01715,-096-,TNWE6LERP1CI9IDAZB80,549300G4GEZ3XA3HPV97,549300A6QDHQKENHMS92,Total,Market_capitalization
2023-11-11,1.0,0.0,0.51,0.0,0.69,0.88,0.0,0.0,0.63,0.0,0.54,0.6,0.0,0.52,1.21,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.369999999999999,2480000000.0
2023-11-10,1.0,0.0,0.51,0.0,0.69,0.88,0.0,0.0,0.63,0.0,0.54,0.6,0.0,0.52,1.21,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.369999999999999,2480000000.0
2023-11-09,1.0,0.0,0.51,0.0,0.79,0.88,0.0,0.0,0.63,0.0,0.54,0.6,0.0,0.5,1.1,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.339999999999999,2480000000.0
2023-11-08,1.0,0.0,0.51,0.0,0.79,0.88,0.0,0.0,0.63,0.0,0.54,0.6,0.0,0.5,1.1,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.339999999999999,2480000000.0
2023-11-07,0.95,0.0,0.51,0.0,0.79,0.88,0.0,0.0,0.63,0.0,0.54,0.6,0.0,0.5,1.1,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.29,2480000000.0
2023-11-06,0.95,0.5,0.51,0.0,0.79,0.88,0.0,0.0,0.63,0.0,0.54,0.6,0.0,0.49,1.1,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,2480000000.0
2023-11-05,0.95,0.5,0.51,0.0,0.8,0.88,0.0,0.0,0.63,0.0,0.54,0.6,0.0,0.49,1.1,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.79,2480000000.0
2023-11-04,0.95,0.5,0.51,0.0,0.8,0.88,0.0,0.0,0.63,0.0,0.54,0.6,0.0,0.49,1.1,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.79,2480000000.0
2023-11-03,0.95,0.5,0.51,0.0,0.8,0.88,0.0,0.0,0.63,0.0,0.54,0.6,0.0,0.49,1.1,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.79,2480000000.0
2023-11-02,0.85,0.5,0.51,0.0,0.8,0.88,0.0,0.0,0.63,0.0,0.54,0.6,0.0,0.49,1.01,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2480000000.0
2023-11-01,0.6,0.5,0.51,0.0,0.8,0.88,0.0,0.0,0.47,0.0,0.54,0.6,0.0,0.49,0.92,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,2480000000.0
2023-10-31,0.6,0.5,0.51,0.0,0.8,0.88,0.0,0.0,0.47,0.0,0.54,0.6,0.0,0.49,0.92,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,2480000000.0
2023-10-30,0.6,0.5,0.51,0.0,0.8,0.88,0.0,0.0,0.47,0.0,0.54,0.6,0.0,0.49,0.83,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.01,2480000000.0
2023-10-29,0.53,0.5,0.51,0.0,0.8,0.88,0.0,0.0,0.47,0.0,0.54,0.6,0.0,0.5,0.83,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.949999999999999,2480000000.0
2023-10-28,0.53,0.5,0.51,0.0,0.8,0.88,0.0,0.0,0.47,0.0,0.54,0.6,0.0,0.5,0.83,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.949999999999999,2480000000.0
2023-10-27,0.53,0.5,0.51,0.0,0.8,0.88,0.0,0.0,0.47,0.0,0.54,0.6,0.0,0.5,0.83,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.949999999999999,2480000000.0
2023-10-26,0.0,0.5,0.51,0.0,0.8,0.88,0.0,0.0,0.47,0.0,0.54,0.6,0.0,0.5,0.83,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42,2480000000.0
2023-10-25,0.0,0.5,0.51,0.0,0.8,0.88,0.0,0.0,0.47,0.0,0.54,0.6,0.0,0.5,0.83,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42,2480000000.0
2023-10-24,0.0,0.5,0.51,0.0,0.8,0.88,0.0,0.0,0.63,0.0,0.54,0.6,0.0,0.5,0.83,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.44,2480000000.0
2023-10-23,0.0,0.5,0.51,0.0,0.72,0.88,0.0,0.0,0.63,0.0,0.54,0.6,0.0,0.5,0.83,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36,2480000000.0
2023-10-22,0.0,0.5,0.51,0.0,0.72,0.88,0.0,0.0,0.63,0.0,0.54,0.6,0.0,0.5,0.83,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36,2480000000.0
2023-10-21,0.0,0.5,0.51,0.0,0.72,0.88,0.0,0.0,0.63,0.0,0.54,0.6,0.0,0.5,0.83,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36,2480000000.0
2023-10-20,0.0,0.5,0.51,0.0,0.72,0.88,0.0,0.0,0.63,0.0,0.49,0.6,0.0,0.5,0.83,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.31,2480000000.0
2023-10-19,0.0,0.5,0.51,0.0,0.72,0.99,0.0,0.0,0.63,0.0,0.49,0.6,0.0,0.5,0.83,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42,2480000000.0
2023-10-18,0.0,0.5,0.51,0.0,0.72,0.99,0.0,0.0,0.63,0.0,0.49,0.6,0.0,0.5,0.83,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42,2480000000.0
2023-10-17,0.0,0.5,0.51,0.0,0.69,0.99,0.0,0.0,0.7,0.0,0.49,0.6,0.0,0.6,0.83,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56,2480000000.0
2023-10-16,0.0,0.5,0.51,0.0,0.69,0.99,0.0,0.0,0.7,0.0,0.49,0.6,0.0,0.6,0.83,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56,2480000000.0
2023-10-15,0.0,0.5,0.51,0.0,0.69,0.99,0.0,0.0,0.66,0.0,0.49,0.6,0.0,0.6,0.83,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.459999999999999,2480000000.0
2023-10-14,0.0,0.5,0.51,0.0,0.69,0.99,0.0,0.0,0.66,0.0,0.49,0.6,0.0,0.6,0.83,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.459999999999999,2480000000.0
2023-10-13,0.0,0.5,0.51,0.53,0.69,0.99,0.0,0.0,0.66,0.0,0.49,0.6,0.0,0.6,0.83,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.989999999999999,2480000000.0
2023-10-12,0.0,0.5,0.51,0.53,0.69,0.99,0.0,0.0,0.66,0.0,0.54,0.5,0.0,0.6,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35,2480000000.0
2023-10-11,0.0,0.5,0.51,0.53,0.69,0.99,0.0,0.0,0.66,0.0,0.67,0.5,0.0,0.6,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3999999999999995,2480000000.0
2023-10-10,0.0,0.5,0.51,0.53,0.7,0.99,0.0,0.0,0.66,0.0,0.67,0.5,0.0,0.6,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32,2480000000.0
2023-10-09,0.0,0.5,0.51,0.53,0.7,0.99,0.0,0.0,0.66,0.0,0.79,0.5,0.0,0.6,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.300000000000001,2480000000.0
2023-10-08,0.0,0.5,0.51,0.53,0.61,0.99,0.0,0.0,0.66,0.0,0.79,0.5,0.0,0.6,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.209999999999999,2480000000.0
2023-10-07,0.0,0.5,0.51,0.53,0.61,0.99,0.0,0.0,0.66,0.0,0.79,0.5,0.72,0.6,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93,2480000000.0
2023-10-06,0.0,0.5,0.51,0.53,0.61,0.99,0.0,0.0,0.66,0.0,0.79,0.5,0.72,0.6,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93,2480000000.0
2023-10-05,0.0,0.5,0.51,0.53,0.61,0.99,0.0,0.0,0.66,0.0,0.79,0.5,0.72,0.6,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93,2480000000.0
2023-10-04,0.0,0.5,0.51,0.53,0.61,0.99,0.0,0.0,0.66,0.0,0.89,0.51,0.72,0.6,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.039999999999999,2480000000.0
2023-10-03,0.0,0.5,0.51,0.53,0.61,0.99,0.0,0.0,0.66,0.0,0.89,0.51,0.72,0.6,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.039999999999999,2480000000.0
2023-10-02,0.0,0.5,0.51,0.53,0.61,0.0,0.0,0.0,0.66,0.0,0.89,0.51,0.72,0.6,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.049999999999999,2480000000.0
2023-10-01,0.0,0.5,0.51,0.53,0.61,0.0,0.0,0.0,0.66,0.0,0.99,0.51,0.72,0.6,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.149999999999999,2480000000.0
2023-09-30,0.0,0.5,0.51,0.53,0.61,0.0,0.0,0.0,0.66,0.0,0.99,0.51,0.72,0.6,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.149999999999999,2480000000.0
2023-09-29,0.0,0.5,0.51,0.53,0.61,0.0,0.0,0.0,0.66,0.0,0.99,0.51,0.72,0.6,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.149999999999999,2480000000.0
2023-09-28,0.0,0.5,0.48,0.53,0.61,0.0,0.0,0.0,0.66,0.0,0.99,0.51,0.72,0.6,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.119999999999999,2480000000.0
2023-09-27,0.0,0.5,0.48,0.53,0.61,0.0,0.0,0.0,0.66,0.0,1.08,0.51,0.72,0.6,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.209999999999999,2480000000.0
2023-09-26,0.0,0.5,0.48,0.53,0.61,0.0,0.0,0.0,0.66,0.0,1.08,0.51,0.72,0.6,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.209999999999999,2480000000.0
2023-09-25,0.0,0.5,0.48,0.53,0.5,0.0,0.0,0.0,0.66,0.0,1.08,0.51,0.72,0.6,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,2480000000.0
2023-09-24,0.0,0.5,0.48,0.53,0.5,0.0,0.0,0.0,0.66,0.0,1.08,0.51,0.72,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.579999999999999,2480000000.0
2023-09-23,0.0,0.5,0.48,0.53,0.5,0.0,0.0,0.0,0.66,0.0,1.08,0.51,0.72,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.579999999999999,2480000000.0
2023-09-22,0.0,0.5,0.48,0.53,0.5,0.0,0.0,0.0,0.66,0.0,1.08,0.51,0.72,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.579999999999999,2480000000.0
2023-09-21,0.0,0.5,0.48,0.53,0.5,0.0,0.0,0.0,0.76,0.0,1.08,0.51,0.72,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.679999999999999,2480000000.0
2023-09-20,0.0,0.5,0.51,0.53,0.5,0.0,0.0,0.0,0.76,0.0,1.19,0.51,0.72,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.819999999999999,2480000000.0
2023-09-19,0.0,0.5,0.51,0.53,0.5,0.0,0.0,0.0,0.76,0.0,1.19,0.51,0.72,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.819999999999999,2480000000.0
2023-09-18,0.0,0.5,0.51,0.53,0.5,0.0,0.0,0.0,0.76,0.0,1.19,0.51,0.72,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.819999999999999,2480000000.0
2023-09-17,0.0,0.5,0.51,0.53,0.49,0.0,0.0,0.0,0.76,0.0,1.25,0.51,0.72,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.869999999999999,2480000000.0
2023-09-16,0.0,0.5,0.51,0.53,0.49,0.0,0.0,0.0,0.76,0.0,1.25,0.51,0.72,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.869999999999999,2480000000.0
2023-09-15,0.0,0.5,0.51,0.53,0.49,0.0,0.0,0.0,0.76,0.0,1.25,0.51,0.72,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.869999999999999,2480000000.0
2023-09-14,0.0,0.5,0.49,0.53,0.49,0.0,0.0,0.0,0.76,0.0,1.37,0.51,0.72,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.969999999999999,2480000000.0
2023-09-13,0.0,0.5,0.59,0.53,0.57,0.0,0.0,0.0,0.76,0.0,1.37,0.51,0.72,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1499999999999995,2480000000.0
2023-09-12,0.0,0.5,0.59,0.53,0.57,0.0,0.0,0.0,0.76,0.0,1.48,0.51,0.72,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.259999999999999,2480000000.0
2023-09-11,0.0,0.5,0.59,0.53,0.57,0.0,0.0,0.0,0.76,0.0,1.48,0.51,0.72,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.259999999999999,2480000000.0
2023-09-10,0.0,0.5,0.59,0.53,0.57,0.0,0.0,0.0,0.76,0.0,1.48,0.51,0.72,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.259999999999999,2480000000.0
2023-09-09,0.0,0.5,0.59,0.53,0.57,0.0,0.0,0.0,0.76,0.0,1.48,0.51,0.72,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.259999999999999,2480000000.0
2023-09-08,0.0,0.5,0.59,0.53,0.57,0.0,0.0,0.0,0.76,0.0,1.48,0.51,0.72,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.259999999999999,2480000000.0
2023-09-07,0.0,0.5,0.59,0.53,0.57,0.0,0.0,0.0,0.76,0.0,1.48,0.51,0.72,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.129999999999999,2480000000.0
2023-09-06,0.0,0.5,0.59,0.53,0.57,0.0,0.0,0.0,0.76,0.0,1.48,0.51,0.72,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.129999999999999,2480000000.0
2023-09-05,0.0,0.5,0.59,0.53,0.57,0.0,0.0,0.0,0.76,0.0,1.58,0.51,0.72,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2299999999999995,2480000000.0
2023-09-04,0.0,0.5,0.59,0.53,0.57,0.0,0.0,0.0,0.76,0.0,1.58,0.51,0.72,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2299999999999995,2480000000.0
2023-09-03,0.0,0.5,0.59,0.53,0.69,0.0,0.0,0.0,0.76,0.0,1.67,0.51,0.72,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.439999999999999,2480000000.0
2023-09-02,0.0,0.5,0.59,0.53,0.69,0.0,0.0,0.0,0.76,0.0,1.67,0.51,0.72,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.439999999999999,2480000000.0
2023-09-01,0.0,0.5,0.59,0.53,0.69,0.0,0.0,0.0,0.76,0.0,1.67,0.51,0.72,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.439999999999999,2480000000.0
2023-08-31,0.0,0.5,0.59,0.53,0.69,0.0,0.0,0.0,0.76,0.0,1.67,0.51,0.72,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.439999999999999,2480000000.0
2023-08-30,0.0,0.5,0.59,0.53,0.69,0.0,0.0,0.0,0.76,0.0,1.83,0.51,0.72,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.729999999999999,2480000000.0
2023-08-29,0.0,0.5,0.59,0.53,0.69,0.0,0.0,0.0,0.76,0.0,1.99,0.51,0.72,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879999999999999,2480000000.0
2023-08-28,0.0,0.5,0.59,0.53,0.78,0.0,0.0,0.0,0.76,0.0,1.99,0.51,0.72,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.97,2480000000.0
2023-08-27,0.0,0.5,0.59,0.53,0.78,0.0,0.0,0.0,0.76,0.0,1.99,0.51,0.72,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.97,2480000000.0
2023-08-26,0.0,0.5,0.59,0.53,0.78,0.0,0.0,0.0,0.76,0.0,1.99,0.51,0.72,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.97,2480000000.0
2023-08-25,0.0,0.5,0.59,0.53,0.78,0.0,0.0,0.0,0.76,0.0,1.99,0.51,0.72,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.97,2480000000.0
2023-08-24,0.0,0.5,0.59,0.53,0.78,0.0,0.0,0.0,0.76,0.0,2.08,0.51,0.72,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.06,2480000000.0
2023-08-23,0.0,0.5,0.59,0.53,0.78,0.0,0.0,0.0,0.76,0.0,2.08,0.51,0.72,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.06,2480000000.0
2023-08-22,0.0,0.5,0.59,0.53,0.78,0.0,0.0,0.0,0.76,0.0,2.08,0.51,0.72,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.06,2480000000.0
2023-08-21,0.0,0.5,0.59,0.53,0.78,1.01,0.0,0.0,0.76,0.0,2.18,0.51,0.72,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.17,2480000000.0
2023-08-20,0.0,0.5,0.6,0.53,0.88,1.01,0.0,0.0,0.76,0.0,2.18,0.51,0.72,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.280000000000001,2480000000.0
2023-08-19,0.0,0.5,0.6,0.53,0.88,1.01,0.0,0.0,0.76,0.0,2.18,0.51,0.72,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.280000000000001,2480000000.0
2023-08-18,0.0,0.5,0.6,0.53,0.88,1.01,0.0,0.0,0.76,0.0,2.18,0.51,0.72,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.280000000000001,2480000000.0
2023-08-17,0.0,0.5,0.59,0.53,0.88,1.01,0.0,0.0,0.76,0.0,2.18,0.51,0.72,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.27,2480000000.0
2023-08-16,0.0,0.5,0.62,0.53,0.88,1.01,0.0,0.0,0.76,0.0,2.18,0.51,0.72,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,2480000000.0
2023-08-15,0.0,0.5,0.62,0.53,0.88,1.01,0.0,0.0,0.76,0.0,2.18,0.51,0.72,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.32,2480000000.0
2023-08-14,0.0,0.5,0.62,0.53,0.88,1.01,0.0,0.0,0.76,0.0,2.29,0.51,0.72,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.43,2480000000.0
2023-08-13,0.0,0.5,0.62,0.53,0.88,1.01,0.0,0.0,0.76,0.0,2.29,0.51,0.72,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.43,2480000000.0
2023-08-12,0.0,0.5,0.62,0.53,0.88,1.01,0.0,0.0,0.76,0.0,2.29,0.51,0.72,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.43,2480000000.0
2023-08-11,0.0,0.5,0.62,0.53,0.88,1.01,0.0,0.0,0.76,0.0,2.29,0.51,0.72,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.43,2480000000.0
2023-08-10,0.0,0.5,0.62,0.53,0.88,1.01,0.0,0.0,0.76,0.0,2.29,0.51,0.72,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.43,2480000000.0
2023-08-09,0.0,0.5,0.62,0.53,0.88,1.01,0.0,0.0,0.82,0.0,2.29,0.51,0.72,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.49,2480000000.0
2023-08-08,0.0,0.5,0.62,0.53,0.88,1.01,0.0,0.0,0.82,0.0,2.29,0.51,0.72,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.49,2480000000.0
